titulo,tipo,artista,fecha-lanzamiento,generos,id
Color de Trópico Compiled by El Drágon Criollo & El Palmas,Album,El Palmas Music,2020,"pop, jazz, salsa, latin, cumbia",d8ddcd5d-58ac-4db8-8b52-d48bb6f91351
Mundo Unity,Album,Chico Sonido,2020,"latin, reggaeton, cumbia, trap",749d3009-f25a-40cc-944a-e21a0fbe60b6
Bichote-k bailable vol. 2,Album,Various Artists,2020,"electronic, techno, latin, cumbia",7ad0115e-a156-465f-9ed5-89d5984b4f11
De corazón a corazón,Album,La Solución de Jesús M. Campos,2020,"latin, cumbia",ddcc0521-a15e-4076-bec6-2f10d27fc267
Bubbling,Album,Mawimbi,2021,"electro, afrobeat, cumbia, afro house",eede0176-706c-4b43-9e07-83569af67e66
Sonido Tumi,Album,Various Artists,2021,"latin, cumbia",
Batea,Album,Bejuco,2021,"electronic, dub, afrobeat, cumbia",1d8ea91e-5091-4a4c-a392-2aaef599a817
Latiendo la tierra,Album,Noé Lira,2021,"latin, cumbia, nueva canción",657cae83-18a3-4347-ab71-29a1db4d1130
Salida de Emergencia,Album,Ruth Vazquez,2021,cumbia mexicana,33a77823-5101-4ce7-a8b4-15c4c2e64359
Asimétrico,Album,El Remolón,2021,"electronic, cumbia",197b6b99-d26e-4f4d-8512-6be4e44e6fed
Chambacu,Album,Aurita y su Conjunto,2021,"latin, cumbia",231d6ceb-1d70-4127-8c84-2f13c100c853
Madremonte,Album,Jaguar,2021,"zouk, latin, cumbia, champeta",d01f6759-044f-4987-b66d-20f284ee1657
Monsterra Peligro,Album,Monsterra,2021,"dub, cumbia",62b84b4c-9150-4841-b128-020299e7b094
Calec,Album,Tharyk,2021,"latin pop, latin, reggaeton, cumbia",
"Straight from the Decks, Vol. 2",Album,Guts,2021,cumbia,e4191263-a580-4349-8c87-ff964d723e5b
Perú Selvático: Sonic Expedition into the Peruvian Amazon 1972–1986 (Analog Africa No.36),Album,Various Artists,2022,"cumbia peruana, cumbia amazónica",867ea4b7-38f6-4e12-a9df-65a7acc5e704
Saturno 2000 - La Rebajada De Los Sonideros 1962-1983,Album,Various Artists,2022,cumbia,da46db19-962c-4013-9b0b-2fc479b6d193
Asi no se puede Muchaches,Album,Romperayo,2022,"salsa, latin, afrobeat, cumbia, guaracha",a9f1cdb5-97bf-4d5b-8281-a622e4742095
El amor no es para los débiles,Album,Bareto,2022,"psychedelic, latin, cumbia",62f02043-3618-4bc7-a359-04a5d97ac050
La Nueva Estudiantina Electrónica,Album,Felipe Orjuela y la Nueva Estudiantina Electrónica,2022,"experimental, latin, cumbia",8a808450-e1ee-4841-b6d5-de634cd0bc7a
La Estrella,Album,Chancha Vía Circuito,2022,digital cumbia,41005244-1e91-4533-92b4-56e1f679618b
Selected Works,Album,Tony Gallardo,2022,"electronic, techno, grime, cumbia, trap",90a2a835-c300-40f7-aeb1-f56370437b6b
Los Trotamundos del Sabor,Album,Son Palenque,2022,cumbia,8a2db536-6046-416b-aaa6-2ce2f8fe6e2f
Lowrider Kumbias,Album,Turbo Sonidero,2022,"latin, cumbia",c2efa9ab-c7e3-4043-8ec9-0cc9402b5616
Mala Suerte Album,Album,Balkumbia,2022,cumbia,bc286f76-9d30-4ba2-8094-ed86153ec8a6
Ecuatoriana: El Universo de Polibio Mayorga 1969–1981,Album,Various Artists,2023,cumbia,11214dc0-4fd1-406b-a149-499f8c084935
Chimborazo,Album,Son Rompe Pera,2023,cumbia,88fd3d0d-27e6-49e1-b00e-18e4866ee2b7
El Carmen 13:7,Album,Crudo Pimento,2023,"rock, metal, blues, experimental, cumbia",d39c6dbb-b957-4f2e-a6b6-c4257f0af95d
Tropical Gueto (Remixes),Album,O.S.D.B.,2023,"latin, cumbia, digital cumbia",d0e5f577-a694-4f8a-8d5a-32e6de4ab710
Tropicalitos Vol. 1,Album,Del Toros,2023,"latin, latin jazz, cumbia, bolero",a46c10aa-33fe-4e76-9d69-d34cf3d1c598
Kumbiatitlán,Album,Amantes del futuro,2023,"latin, cumbia",e99d8238-913b-48ca-8b5b-6ba0e55d9ede
El corazón está para romperse,Album,San Ignacio,2024,"electronic, downtempo, cumbia",161225b6-422f-4826-b21c-249941643bdb
Turbocore: 01,Album,dj twinturbo,2024,"electronic, cumbia, dariacore",3a573e3a-4db9-4edd-8d88-dbfff48460b9
Perpetual Musket,Album,Elijah Minnelli,2024,"folk, reggae, dub, cumbia",a6e91306-8e9a-4f4f-b510-cfec711a0d66
Journey To The Center Of A Song Vol. 1 - Taboo,Album,Various Artists,2024,"big band, surf, cumbia, exotica",a3106323-1abc-431d-91d3-949d1967f3e8
Tigre qui pleure,Album,El Gato Negro Tropical,2024,"latin, cumbia",bcf61a39-0f21-40d4-8e42-f757da30fd1e
Cumbia y amor,Album,Guaynaa,2025,cumbia,254be9f7-c456-4fa7-baac-ad4f9580136b
Una Oportunidad más de triunfar en la vida,Album,Los Pirañas,2025,"experimental rock, cumbia colombiana, tropicanibalismo",5dcc70ef-24ac-43fd-a1f0-56e37f28e2ce
Ida Y Vuelta,Album,Chiva Rumbera,2025,cumbia,bedf61c0-5b75-4c89-9d59-eff6df2a4c5e
Roi De L'Agbadja Moderne 1974-1983,Album,Gnonnas Pedro and His Dadjes Band,2025,"afrobeat, cumbia, afro-funk",9f0da7c9-00f0-489f-842a-5c8e74c5a2fc
Roots Rocking Zimbabwe - The Modern Sound of Harare' Townships 1975-1980,Album,Various Artists,2025,"afrobeat, cumbia, afrofunk",297f585d-e3b3-4ad7-8d97-f66eba03f65e
